##hsa	Homo sapiens (human)
##Method: BLAST	Options: evalue <= 1e-05
##Summary:	54 succeed, 104 fail

#Query	Gene ID|Gene name|Hyperlink
                    	adenyl ribonucleotide binding	Gene Ontology	GO:0032559
                    	macromolecular complex	Gene Ontology	GO:0032991
                    	homotypic cell-cell adhesion	Gene Ontology	GO:0034109
                    	cell junction assembly	Gene Ontology	GO:0034329
                    	cell junction organization	Gene Ontology	GO:0034330
                    	methyltransferase complex	Gene Ontology	GO:0034708
                    	histone methyltransferase complex	Gene Ontology	GO:0035097
                    	NuA4 histone acetyltransferase complex	Gene Ontology	GO:0035267
                    	enhancer binding	Gene Ontology	GO:0035326
                    	purine ribonucleoside triphosphate binding	Gene Ontology	GO:0035639
                    	ribonucleoprotein granule	Gene Ontology	GO:0035770
                    	small molecule binding	Gene Ontology	GO:0036094
                    	cytoplasmic ribonucleoprotein granule	Gene Ontology	GO:0036464
                    	Fc receptor signaling pathway	Gene Ontology	GO:0038093
                    	Fc-gamma receptor signaling pathway	Gene Ontology	GO:0038094
                    	Fc-gamma receptor signaling pathway involved in phagocytosis	Gene Ontology	GO:0038096
                    	regulation of gene expression, epigenetic	Gene Ontology	GO:0040029
                    	wound healing	Gene Ontology	GO:0042060
                    	homeostatic process	Gene Ontology	GO:0042592
                    	identical protein binding	Gene Ontology	GO:0042802
                    	ATP-dependent chromatin remodeling	Gene Ontology	GO:0043044
                    	macromolecule metabolic process	Gene Ontology	GO:0043170
                    	H4/H2A histone acetyltransferase complex	Gene Ontology	GO:0043189
                    	organelle	Gene Ontology	GO:0043226
                    	membrane-bounded organelle	Gene Ontology	GO:0043227
                    	non-membrane-bounded organelle	Gene Ontology	GO:0043228
                    	intracellular organelle	Gene Ontology	GO:0043229
                    	extracellular organelle	Gene Ontology	GO:0043230
                    	intracellular membrane-bounded organelle	Gene Ontology	GO:0043231
                    	intracellular non-membrane-bounded organelle	Gene Ontology	GO:0043232
                    	organelle lumen	Gene Ontology	GO:0043233
                    	protein complex	Gene Ontology	GO:0043234
                    	sequence-specific DNA binding	Gene Ontology	GO:0043565
                    	structure-specific DNA binding	Gene Ontology	GO:0043566
                    	macromolecular complex subunit organization	Gene Ontology	GO:0043933
                    	cellular component biogenesis	Gene Ontology	GO:0044085
                    	transcription regulatory region DNA binding	Gene Ontology	GO:0044212
                    	extracellular region part	Gene Ontology	GO:0044421
                    	organelle part	Gene Ontology	GO:0044422
                    	intracellular part	Gene Ontology	GO:0044424
                    	chromosomal part	Gene Ontology	GO:0044427
                    	nuclear part	Gene Ontology	GO:0044428
                    	cytoplasmic part	Gene Ontology	GO:0044444
                    	intracellular organelle part	Gene Ontology	GO:0044446
                    	nucleoplasm part	Gene Ontology	GO:0044451
                    	nuclear chromosome part	Gene Ontology	GO:0044454
                    	cell part	Gene Ontology	GO:0044464
                    	single-organism process	Gene Ontology	GO:0044699
                    	single organism signaling	Gene Ontology	GO:0044700
                    	single-multicellular organism process	Gene Ontology	GO:0044707
                    	single-organism cellular process	Gene Ontology	GO:0044763
                    	single-organism transport	Gene Ontology	GO:0044765
                    	single-organism developmental process	Gene Ontology	GO:0044767
                    	macromolecular complex binding	Gene Ontology	GO:0044877
                    	positive regulation of gene expression, epigenetic	Gene Ontology	GO:0045815
                    	vascular endothelial growth factor receptor signaling pathway	Gene Ontology	GO:0048010
                    	ephrin receptor signaling pathway	Gene Ontology	GO:0048013
                    	animal organ development	Gene Ontology	GO:0048513
                    	positive regulation of biological process	Gene Ontology	GO:0048518
                    	regulation of response to stimulus	Gene Ontology	GO:0048583
                    	positive regulation of response to stimulus	Gene Ontology	GO:0048584
                    	system development	Gene Ontology	GO:0048731
                    	anatomical structure development	Gene Ontology	GO:0048856
                    	neural nucleus development	Gene Ontology	GO:0048857
                    	multicellular organismal homeostasis	Gene Ontology	GO:0048871
                    	regulation of immune response	Gene Ontology	GO:0050776
                    	positive regulation of immune response	Gene Ontology	GO:0050778
                    	regulation of biological process	Gene Ontology	GO:0050789
                    	regulation of cellular process	Gene Ontology	GO:0050794
                    	coagulation	Gene Ontology	GO:0050817
                    	regulation of body fluid levels	Gene Ontology	GO:0050878
                    	response to stimulus	Gene Ontology	GO:0050896
                    	nitric-oxide synthase binding	Gene Ontology	GO:0050998
                    	localization	Gene Ontology	GO:0051179
                    	establishment of localization	Gene Ontology	GO:0051234
                    	chromosome organization	Gene Ontology	GO:0051276
                    	cellular response to stimulus	Gene Ontology	GO:0051716
                    	anatomical structure homeostasis	Gene Ontology	GO:0060249
                    	regulation of macromolecule metabolic process	Gene Ontology	GO:0060255
                    	head development	Gene Ontology	GO:0060322
                    	biological regulation	Gene Ontology	GO:0065007
                    	regulation of biological quality	Gene Ontology	GO:0065008
                    	intracellular organelle lumen	Gene Ontology	GO:0070013
                    	extracellular exosome	Gene Ontology	GO:0070062
                    	anchoring junction	Gene Ontology	GO:0070161
                    	platelet aggregation	Gene Ontology	GO:0070527
                    	MLL5-L complex	Gene Ontology	GO:0070688
                    	organic substance metabolic process	Gene Ontology	GO:0071704
                    	cellular component organization or biogenesis	Gene Ontology	GO:0071840
                    	cell periphery	Gene Ontology	GO:0071944
                    	blood microparticle	Gene Ontology	GO:0072562
                    	organic cyclic compound binding	Gene Ontology	GO:0097159
                    	carbohydrate derivative binding	Gene Ontology	GO:0097367
                    	dense body	Gene Ontology	GO:0097433
                    	single organism cell adhesion	Gene Ontology	GO:0098602
                    	cell-cell adhesion	Gene Ontology	GO:0098609
                    	nucleoside phosphate binding	Gene Ontology	GO:1901265
                    	heterocyclic compound binding	Gene Ontology	GO:1901363
                    	acetyltransferase complex	Gene Ontology	GO:1902493
                    	catalytic complex	Gene Ontology	GO:1902494
                    	H4 histone acetyltransferase complex	Gene Ontology	GO:1902562
                    	single-organism localization	Gene Ontology	GO:1902578
                    	extracellular vesicle	Gene Ontology	GO:1903561
                    	transferase complex	Gene Ontology	GO:1990234
                    	sequence-specific double-stranded DNA binding	Gene Ontology	GO:1990837
                    	ribonucleoprotein complex	Gene Ontology	GO:1990904
GOslim:             	extracellular region	Gene Ontology Slim	GO:0005576
                    	extracellular space	Gene Ontology Slim	GO:0005615
                    	intracellular	Gene Ontology Slim	GO:0005622
                    	cell	Gene Ontology Slim	GO:0005623
                    	nucleus	Gene Ontology Slim	GO:0005634
                    	nucleoplasm	Gene Ontology Slim	GO:0005654
                    	cytoplasm	Gene Ontology Slim	GO:0005737
                    	cytosol	Gene Ontology Slim	GO:0005829
                    	cytoskeleton	Gene Ontology Slim	GO:0005856
                    	plasma membrane	Gene Ontology Slim	GO:0005886
                    	organelle	Gene Ontology Slim	GO:0043226
                    	protein complex	Gene Ontology Slim	GO:0043234
////
Query:              	NTX260492
Gene:               	hsa:1506	CTRL, CTRL1
Entrez Gene ID:      	1506
Pathway:            	Pancreatic secretion	KEGG PATHWAY	hsa04972
                    	Protein digestion and absorption	KEGG PATHWAY	hsa04974
Disease:            	Schizophrenia	NHGRI GWAS Catalog	
GO:                 	catalytic activity	Gene Ontology	GO:0003824
                    	endopeptidase activity	Gene Ontology	GO:0004175
                    	serine-type endopeptidase activity	Gene Ontology	GO:0004252
                    	extracellular region	Gene Ontology	GO:0005576
                    	extracellular space	Gene Ontology	GO:0005615
